mp_num,init_age,initial_pols_if,sum_assured
14472,54,1.0,31316.0
14473,71,1.0,235826.0
14474,24,1.0,134761.0
14475,49,1.0,82164.0
14476,65,1.0,169992.0
14477,47,1.0,227466.0
14478,35,1.0,247860.0
14479,62,1.0,63551.0
14480,68,1.0,187997.0
14481,34,1.0,61462.0
14482,50,1.0,19709.0
14483,64,1.0,49713.0
14484,28,1.0,194299.0
14485,20,1.0,39366.0
14486,60,1.0,184939.0
14487,61,1.0,238891.0
14488,28,1.0,186264.0
14489,52,1.0,74511.0
14490,59,1.0,220806.0
14491,72,1.0,201144.0
14492,64,1.0,154817.0
14493,32,1.0,243378.0
14494,51,1.0,52713.0
14495,60,1.0,11944.0
14496,34,1.0,72878.0
14497,28,1.0,80047.0
14498,44,1.0,51208.0
14499,59,1.0,142132.0
14500,49,1.0,35595.0
14501,53,1.0,159094.0
14502,56,1.0,39766.0
14503,72,1.0,104863.0
14504,54,1.0,121455.0
14505,27,1.0,48492.0
14506,42,1.0,241738.0
14507,29,1.0,33301.0
14508,61,1.0,57773.0
14509,74,1.0,102263.0
14510,62,1.0,206158.0
14511,33,1.0,140830.0
14512,58,1.0,95642.0
14513,21,1.0,123817.0
14514,34,1.0,214773.0
14515,36,1.0,115649.0
14516,45,1.0,66086.0
14517,37,1.0,59913.0
14518,43,1.0,212044.0
14519,20,1.0,69973.0
14520,64,1.0,138190.0
14521,41,1.0,177413.0
14522,64,1.0,46838.0
14523,23,1.0,14708.0
14524,67,1.0,247416.0
14525,54,1.0,205390.0
14526,32,1.0,237185.0
14527,61,1.0,145954.0
14528,61,1.0,63824.0
14529,59,1.0,135281.0
14530,67,1.0,192954.0
14531,72,1.0,153505.0
14532,29,1.0,123917.0
14533,35,1.0,144086.0
14534,22,1.0,63572.0
14535,23,1.0,103175.0
14536,25,1.0,118861.0
14537,58,1.0,192510.0
14538,53,1.0,137999.0
14539,21,1.0,117736.0
14540,43,1.0,238671.0
14541,26,1.0,60398.0
14542,30,1.0,204343.0
14543,23,1.0,11005.0
14544,49,1.0,104072.0
14545,24,1.0,56425.0
14546,63,1.0,125323.0
14547,71,1.0,128252.0
14548,67,1.0,103708.0
14549,65,1.0,23111.0
14550,61,1.0,65487.0
14551,70,1.0,72671.0
14552,68,1.0,121462.0
14553,31,1.0,111646.0
14554,53,1.0,58394.0
14555,36,1.0,155981.0
14556,66,1.0,122687.0
14557,20,1.0,63056.0
14558,42,1.0,28573.0
14559,40,1.0,39427.0
14560,66,1.0,26850.0
14561,36,1.0,20285.0
14562,69,1.0,33197.0
14563,47,1.0,91532.0
14564,57,1.0,137610.0
14565,49,1.0,123341.0
14566,43,1.0,226332.0
14567,36,1.0,227207.0
14568,35,1.0,54070.0
14569,55,1.0,218094.0
14570,37,1.0,145299.0
14571,67,1.0,187115.0
14572,27,1.0,199821.0
14573,31,1.0,106537.0
14574,22,1.0,111915.0
14575,67,1.0,191152.0
14576,42,1.0,207532.0
14577,21,1.0,115399.0
14578,22,1.0,69230.0
14579,70,1.0,170676.0
14580,68,1.0,197069.0
14581,35,1.0,193595.0
14582,55,1.0,103716.0
14583,33,1.0,53760.0
14584,66,1.0,130087.0
14585,59,1.0,77897.0
14586,44,1.0,85638.0
14587,71,1.0,174391.0
14588,32,1.0,87542.0
14589,74,1.0,202750.0
14590,35,1.0,104320.0
14591,68,1.0,50837.0
14592,67,1.0,118525.0
14593,50,1.0,94064.0
14594,26,1.0,86846.0
14595,61,1.0,57885.0
14596,58,1.0,67529.0
14597,67,1.0,190981.0
14598,32,1.0,193493.0
14599,33,1.0,111509.0
14600,39,1.0,79404.0
14601,40,1.0,159787.0
14602,20,1.0,168432.0
14603,28,1.0,142115.0
14604,46,1.0,191000.0
14605,73,1.0,110977.0
14606,27,1.0,165839.0
14607,33,1.0,133046.0
14608,67,1.0,86550.0
14609,22,1.0,41480.0
14610,25,1.0,55440.0
14611,68,1.0,127809.0
14612,33,1.0,57972.0
14613,36,1.0,241035.0
14614,20,1.0,96758.0
14615,42,1.0,47213.0
14616,74,1.0,233883.0
14617,74,1.0,211404.0
14618,55,1.0,70302.0
14619,57,1.0,170359.0
14620,55,1.0,183288.0
14621,58,1.0,128597.0
14622,48,1.0,151188.0
14623,31,1.0,212351.0
14624,67,1.0,127679.0
14625,68,1.0,119618.0
14626,27,1.0,187763.0
14627,25,1.0,236503.0
14628,63,1.0,231452.0
14629,22,1.0,157958.0
14630,64,1.0,140937.0
14631,74,1.0,160345.0
14632,21,1.0,23724.0
14633,63,1.0,223589.0
14634,27,1.0,18808.0
14635,35,1.0,27356.0
14636,50,1.0,19473.0
14637,57,1.0,184976.0
14638,24,1.0,77300.0
14639,26,1.0,108116.0
14640,35,1.0,69591.0
14641,57,1.0,231340.0
14642,42,1.0,248910.0
14643,35,1.0,115567.0
14644,28,1.0,206006.0
14645,73,1.0,70657.0
14646,58,1.0,165688.0
14647,74,1.0,41846.0
14648,47,1.0,217334.0
14649,65,1.0,113338.0
14650,55,1.0,183890.0
14651,48,1.0,163777.0
14652,46,1.0,197592.0
14653,47,1.0,100715.0
14654,42,1.0,154629.0
14655,55,1.0,156727.0
14656,47,1.0,57801.0
14657,73,1.0,54848.0
14658,69,1.0,180348.0
14659,45,1.0,65958.0
14660,41,1.0,160397.0
14661,61,1.0,240567.0
14662,55,1.0,75016.0
14663,32,1.0,220614.0
14664,65,1.0,136031.0
14665,57,1.0,151081.0
14666,54,1.0,74345.0
14667,63,1.0,232164.0
14668,32,1.0,180695.0
14669,63,1.0,180287.0
14670,26,1.0,215473.0
14671,63,1.0,36573.0
14672,52,1.0,34127.0
14673,52,1.0,29833.0
14674,60,1.0,221639.0
14675,37,1.0,226498.0
14676,62,1.0,112848.0
14677,21,1.0,169869.0
14678,58,1.0,213708.0
14679,63,1.0,96387.0
14680,20,1.0,73196.0
14681,58,1.0,242207.0
14682,62,1.0,56176.0
14683,48,1.0,130341.0
14684,53,1.0,151322.0
14685,23,1.0,100248.0
14686,74,1.0,128072.0
14687,73,1.0,203701.0
14688,62,1.0,182723.0
14689,20,1.0,200880.0
14690,43,1.0,77830.0
14691,64,1.0,73675.0
14692,57,1.0,70060.0
14693,69,1.0,138462.0
14694,53,1.0,48745.0
14695,59,1.0,241672.0
14696,38,1.0,206949.0
14697,64,1.0,246081.0
14698,49,1.0,68785.0
14699,64,1.0,165324.0
14700,31,1.0,227720.0
14701,34,1.0,115935.0
14702,24,1.0,126294.0
14703,57,1.0,19740.0
14704,60,1.0,239733.0
14705,35,1.0,188038.0
14706,41,1.0,241973.0
14707,51,1.0,63468.0
14708,61,1.0,195393.0
14709,36,1.0,60041.0
14710,46,1.0,46459.0
14711,30,1.0,229981.0
14712,64,1.0,40753.0
14713,68,1.0,171266.0
14714,60,1.0,109813.0
14715,64,1.0,233249.0
14716,62,1.0,133870.0
14717,65,1.0,163750.0
14718,43,1.0,192847.0
14719,31,1.0,94379.0
14720,72,1.0,235572.0
14721,20,1.0,27814.0
14722,42,1.0,40943.0
14723,59,1.0,170046.0
14724,63,1.0,114379.0
14725,57,1.0,92104.0
14726,46,1.0,191515.0
14727,70,1.0,194131.0
14728,32,1.0,218735.0
14729,27,1.0,51604.0
14730,54,1.0,204665.0
14731,37,1.0,171850.0
14732,45,1.0,214695.0
14733,45,1.0,152886.0
14734,34,1.0,221739.0
14735,74,1.0,196104.0
14736,41,1.0,233515.0
14737,56,1.0,165537.0
14738,28,1.0,108957.0
14739,74,1.0,105289.0
14740,74,1.0,107537.0
14741,23,1.0,172877.0
14742,55,1.0,90429.0
14743,52,1.0,12551.0
14744,29,1.0,33702.0
14745,62,1.0,200982.0
14746,62,1.0,231564.0
14747,66,1.0,27200.0
14748,53,1.0,88103.0
14749,58,1.0,136437.0
14750,59,1.0,194198.0
14751,62,1.0,177405.0
14752,52,1.0,247409.0
14753,60,1.0,150347.0
14754,23,1.0,110962.0
14755,53,1.0,228233.0
14756,31,1.0,81369.0
14757,42,1.0,60557.0
14758,62,1.0,75067.0
14759,26,1.0,84422.0
14760,61,1.0,125057.0
14761,34,1.0,79428.0
14762,61,1.0,214475.0
14763,62,1.0,247898.0
14764,20,1.0,241564.0
14765,32,1.0,173747.0
14766,64,1.0,178139.0
14767,38,1.0,22393.0
14768,44,1.0,126858.0
14769,20,1.0,154482.0
14770,58,1.0,229380.0
14771,25,1.0,30766.0
14772,34,1.0,132800.0
14773,46,1.0,113713.0
14774,62,1.0,46221.0
14775,47,1.0,240273.0
14776,74,1.0,230623.0
14777,48,1.0,44819.0
14778,33,1.0,69117.0
14779,30,1.0,147178.0
14780,63,1.0,71357.0
14781,45,1.0,172924.0
14782,53,1.0,202047.0
14783,40,1.0,110475.0
14784,35,1.0,239904.0
14785,52,1.0,46127.0
14786,36,1.0,58918.0
14787,74,1.0,183498.0
14788,60,1.0,138856.0
14789,65,1.0,159584.0
14790,35,1.0,139384.0
14791,21,1.0,218507.0
14792,22,1.0,101523.0
14793,67,1.0,24548.0
14794,68,1.0,174321.0
14795,57,1.0,132668.0
14796,52,1.0,157028.0
14797,31,1.0,66424.0
14798,61,1.0,199469.0
14799,48,1.0,25149.0
14800,53,1.0,57385.0
14801,21,1.0,11931.0
14802,48,1.0,175536.0
14803,58,1.0,193854.0
14804,62,1.0,139725.0
14805,28,1.0,52949.0
14806,21,1.0,21578.0
14807,67,1.0,80264.0
14808,37,1.0,102615.0
14809,46,1.0,123768.0
14810,54,1.0,192935.0
14811,47,1.0,236338.0
14812,71,1.0,202833.0
14813,66,1.0,94303.0
14814,41,1.0,14668.0
14815,30,1.0,243871.0
14816,73,1.0,173206.0
14817,58,1.0,87155.0
14818,61,1.0,233477.0
14819,45,1.0,31845.0
14820,46,1.0,92436.0
14821,29,1.0,129719.0
14822,43,1.0,77267.0
14823,49,1.0,37576.0
14824,27,1.0,39925.0
14825,54,1.0,169107.0
14826,53,1.0,242050.0
14827,66,1.0,246412.0
14828,22,1.0,123794.0
14829,32,1.0,193619.0
14830,43,1.0,60393.0
14831,68,1.0,176270.0
14832,33,1.0,119416.0
14833,73,1.0,164870.0
14834,72,1.0,17597.0
14835,25,1.0,193113.0
14836,39,1.0,144177.0
14837,34,1.0,141739.0
14838,46,1.0,63407.0
14839,70,1.0,95980.0
14840,40,1.0,22248.0
14841,56,1.0,93238.0
14842,27,1.0,75530.0
14843,51,1.0,197585.0
14844,39,1.0,42385.0
14845,70,1.0,49514.0
14846,62,1.0,202162.0
14847,31,1.0,150696.0
14848,54,1.0,165504.0
14849,38,1.0,40991.0
14850,44,1.0,166324.0
14851,45,1.0,164900.0
14852,65,1.0,122575.0
14853,35,1.0,240131.0
14854,20,1.0,75202.0
14855,30,1.0,148199.0
14856,65,1.0,41092.0
14857,36,1.0,102783.0
14858,23,1.0,73638.0
14859,42,1.0,177013.0
14860,67,1.0,193022.0
14861,68,1.0,216228.0
14862,72,1.0,69563.0
14863,57,1.0,165662.0
14864,65,1.0,131592.0
14865,62,1.0,138485.0
14866,21,1.0,63962.0
14867,42,1.0,180032.0
14868,48,1.0,159565.0
14869,45,1.0,227580.0
14870,65,1.0,154108.0
14871,74,1.0,176647.0
14872,49,1.0,92741.0
14873,25,1.0,55099.0
14874,39,1.0,237281.0
14875,30,1.0,154801.0
14876,45,1.0,124819.0
14877,32,1.0,249651.0
14878,24,1.0,73568.0
14879,29,1.0,179449.0
14880,47,1.0,64073.0
14881,27,1.0,115632.0
14882,21,1.0,101014.0
14883,35,1.0,191037.0
14884,55,1.0,122192.0
14885,54,1.0,93122.0
14886,41,1.0,80064.0
14887,56,1.0,211151.0
14888,30,1.0,60031.0
14889,59,1.0,120234.0
14890,20,1.0,111627.0
14891,27,1.0,123107.0
14892,70,1.0,170156.0
14893,45,1.0,222817.0
14894,50,1.0,47839.0
14895,41,1.0,181988.0
14896,55,1.0,44298.0
14897,61,1.0,11598.0
14898,62,1.0,11902.0
14899,33,1.0,225056.0
14900,54,1.0,213119.0
14901,63,1.0,88238.0
14902,42,1.0,165770.0
14903,41,1.0,45994.0
14904,54,1.0,190981.0
14905,51,1.0,249614.0
14906,33,1.0,236720.0
14907,72,1.0,162144.0
14908,50,1.0,117276.0
14909,51,1.0,97939.0
14910,31,1.0,76394.0
14911,57,1.0,30543.0
14912,70,1.0,60293.0
14913,59,1.0,144075.0
14914,48,1.0,75236.0
14915,55,1.0,184125.0
14916,32,1.0,194269.0
14917,23,1.0,124393.0
14918,55,1.0,227333.0
14919,29,1.0,205667.0
14920,24,1.0,28664.0
14921,62,1.0,202598.0
14922,43,1.0,209148.0
14923,66,1.0,93185.0
14924,67,1.0,128318.0
14925,26,1.0,26827.0
14926,62,1.0,73821.0
14927,38,1.0,238351.0
14928,58,1.0,233931.0
14929,22,1.0,173900.0
14930,45,1.0,14394.0
14931,54,1.0,15742.0
14932,44,1.0,152813.0
14933,50,1.0,65261.0
14934,20,1.0,166408.0
14935,20,1.0,33013.0
14936,53,1.0,246991.0
14937,42,1.0,37526.0
14938,51,1.0,90810.0
14939,39,1.0,33445.0
14940,20,1.0,102172.0
14941,58,1.0,90743.0
14942,27,1.0,164968.0
14943,63,1.0,216224.0
14944,20,1.0,204452.0
14945,71,1.0,185891.0
14946,33,1.0,249477.0
14947,69,1.0,20465.0
14948,20,1.0,199492.0
14949,44,1.0,41274.0
14950,42,1.0,155946.0
14951,29,1.0,204679.0
14952,46,1.0,168734.0
14953,31,1.0,37493.0
14954,44,1.0,54125.0
14955,40,1.0,222881.0
14956,30,1.0,228566.0
14957,63,1.0,189149.0
14958,48,1.0,80459.0
14959,66,1.0,70111.0
14960,64,1.0,27300.0
14961,34,1.0,122291.0
14962,36,1.0,104708.0
14963,72,1.0,68816.0
14964,37,1.0,166051.0
14965,25,1.0,59700.0
14966,49,1.0,31338.0
14967,73,1.0,113760.0
14968,32,1.0,184495.0
14969,55,1.0,54148.0
14970,38,1.0,151082.0
14971,41,1.0,30979.0
14972,44,1.0,74483.0
14973,27,1.0,210381.0
14974,41,1.0,45241.0
14975,35,1.0,169884.0
14976,65,1.0,13427.0
14977,32,1.0,141752.0
14978,66,1.0,68180.0
14979,20,1.0,63399.0
14980,42,1.0,131025.0
14981,34,1.0,247049.0
14982,44,1.0,66237.0
14983,62,1.0,142429.0
14984,72,1.0,100987.0
14985,60,1.0,176769.0
14986,47,1.0,233110.0
14987,48,1.0,111355.0
14988,74,1.0,228080.0
14989,74,1.0,230051.0
14990,61,1.0,219152.0
14991,29,1.0,69506.0
14992,34,1.0,178354.0
14993,34,1.0,91212.0
14994,32,1.0,55439.0
14995,73,1.0,120742.0
14996,28,1.0,125516.0
14997,66,1.0,165132.0
14998,64,1.0,87077.0
14999,49,1.0,29230.0
15000,36,1.0,79509.0
15001,34,1.0,206450.0
15002,57,1.0,217275.0
15003,56,1.0,26705.0
15004,49,1.0,58748.0
15005,51,1.0,24401.0
15006,65,1.0,129954.0
15007,61,1.0,51542.0
15008,61,1.0,196780.0
15009,35,1.0,207262.0
15010,23,1.0,129409.0
15011,45,1.0,121691.0
15012,38,1.0,138724.0
15013,38,1.0,67574.0
15014,48,1.0,176251.0
15015,70,1.0,172324.0
15016,64,1.0,44295.0
15017,57,1.0,83699.0
15018,59,1.0,124571.0
15019,42,1.0,228750.0
15020,50,1.0,49051.0
15021,43,1.0,27428.0
15022,64,1.0,41944.0
15023,74,1.0,66266.0
15024,43,1.0,156479.0
15025,59,1.0,17367.0
15026,23,1.0,18088.0
15027,42,1.0,223436.0
15028,67,1.0,38606.0
15029,57,1.0,88667.0
15030,48,1.0,96546.0
15031,31,1.0,200729.0
15032,64,1.0,228904.0
15033,73,1.0,195149.0
15034,41,1.0,130319.0
15035,64,1.0,139915.0
15036,52,1.0,115260.0
15037,41,1.0,245259.0
15038,38,1.0,240649.0
15039,47,1.0,192625.0
15040,42,1.0,221403.0
15041,53,1.0,143186.0
15042,28,1.0,145093.0
15043,46,1.0,188736.0
15044,60,1.0,94218.0
15045,66,1.0,168757.0
15046,35,1.0,111489.0
15047,53,1.0,231238.0
15048,36,1.0,95388.0
15049,63,1.0,162683.0
15050,39,1.0,14712.0
15051,57,1.0,149668.0
15052,43,1.0,196136.0
15053,34,1.0,209920.0
15054,51,1.0,220592.0
15055,54,1.0,131223.0
15056,57,1.0,150773.0
15057,63,1.0,86337.0
15058,57,1.0,238846.0
15059,66,1.0,161753.0
15060,43,1.0,71475.0
15061,47,1.0,224051.0
15062,46,1.0,162906.0
15063,51,1.0,174284.0
15064,27,1.0,40342.0
15065,66,1.0,15003.0
15066,48,1.0,150997.0
15067,50,1.0,50372.0
15068,68,1.0,175210.0
15069,45,1.0,154932.0
15070,45,1.0,88280.0
15071,51,1.0,114640.0
15072,71,1.0,209038.0
15073,33,1.0,173181.0
15074,28,1.0,84402.0
15075,25,1.0,130393.0
15076,60,1.0,119003.0
15077,20,1.0,21591.0
15078,58,1.0,96035.0
15079,68,1.0,39281.0
15080,57,1.0,50921.0
15081,29,1.0,90937.0
15082,56,1.0,248959.0
15083,44,1.0,152782.0
15084,21,1.0,84335.0
15085,30,1.0,49444.0
15086,60,1.0,101552.0
15087,50,1.0,76054.0
15088,47,1.0,219599.0
15089,62,1.0,136371.0
15090,48,1.0,234335.0
15091,73,1.0,88077.0
15092,22,1.0,40891.0
15093,35,1.0,214644.0
15094,30,1.0,163435.0
15095,42,1.0,175933.0
15096,70,1.0,47133.0
15097,42,1.0,85329.0
15098,37,1.0,23956.0
15099,24,1.0,75533.0
15100,41,1.0,171500.0
15101,32,1.0,203845.0
15102,30,1.0,234585.0
15103,27,1.0,93059.0
15104,54,1.0,72377.0
15105,58,1.0,214167.0
15106,60,1.0,96275.0
15107,22,1.0,108471.0
15108,70,1.0,62208.0
15109,47,1.0,22702.0
15110,50,1.0,56203.0
15111,68,1.0,54210.0
15112,35,1.0,188089.0
15113,47,1.0,163440.0
15114,23,1.0,25731.0
15115,47,1.0,14025.0
15116,34,1.0,123534.0
15117,30,1.0,146135.0
15118,54,1.0,171111.0
15119,27,1.0,82661.0
15120,73,1.0,144879.0
15121,32,1.0,155279.0
15122,24,1.0,17369.0
15123,44,1.0,247807.0
15124,41,1.0,236814.0
15125,56,1.0,100261.0
15126,56,1.0,152440.0
15127,52,1.0,101084.0
15128,51,1.0,211347.0
15129,62,1.0,31714.0
15130,55,1.0,51906.0
15131,27,1.0,184425.0
15132,45,1.0,68821.0
15133,57,1.0,246800.0
15134,34,1.0,210469.0
15135,67,1.0,209065.0
15136,46,1.0,50256.0
15137,37,1.0,57948.0
15138,40,1.0,204752.0
15139,54,1.0,111639.0
15140,59,1.0,188796.0
15141,34,1.0,160102.0
15142,29,1.0,218858.0
15143,25,1.0,201357.0
15144,47,1.0,170721.0
15145,70,1.0,162407.0
15146,72,1.0,201551.0
15147,50,1.0,128995.0
15148,49,1.0,135306.0
15149,47,1.0,235837.0
15150,33,1.0,200523.0
15151,42,1.0,221527.0
15152,71,1.0,171727.0
15153,53,1.0,100063.0
15154,33,1.0,232019.0
15155,24,1.0,70468.0
15156,61,1.0,86238.0
15157,69,1.0,64383.0
15158,26,1.0,181472.0
15159,40,1.0,150827.0
15160,66,1.0,147757.0
15161,33,1.0,178358.0
15162,29,1.0,208779.0
15163,41,1.0,72639.0
15164,41,1.0,193069.0
15165,46,1.0,135101.0
15166,73,1.0,223880.0
15167,73,1.0,19571.0
15168,51,1.0,66262.0
15169,24,1.0,53145.0
15170,34,1.0,23422.0
15171,29,1.0,170431.0
15172,20,1.0,199680.0
15173,41,1.0,136229.0
15174,20,1.0,210118.0
15175,51,1.0,163218.0
15176,35,1.0,164888.0
15177,59,1.0,65878.0
15178,48,1.0,241730.0
15179,72,1.0,128586.0
15180,46,1.0,241118.0
15181,28,1.0,106747.0
15182,70,1.0,118163.0
15183,36,1.0,179879.0
15184,62,1.0,202775.0
15185,63,1.0,66208.0
15186,70,1.0,248633.0
15187,55,1.0,19377.0
15188,48,1.0,22047.0
15189,41,1.0,37517.0
15190,44,1.0,145354.0
15191,62,1.0,162811.0
15192,51,1.0,225933.0
15193,22,1.0,117777.0
15194,40,1.0,198151.0
15195,70,1.0,157168.0
15196,31,1.0,109381.0
15197,45,1.0,147674.0
15198,66,1.0,61538.0
15199,35,1.0,193241.0
15200,57,1.0,140048.0
15201,63,1.0,207691.0
15202,37,1.0,98083.0
15203,69,1.0,55838.0
15204,44,1.0,126227.0
15205,36,1.0,127983.0
15206,32,1.0,86539.0
15207,34,1.0,155055.0
15208,50,1.0,81921.0
15209,32,1.0,152249.0
15210,39,1.0,137792.0
15211,59,1.0,15190.0
15212,68,1.0,170050.0
15213,57,1.0,108368.0
15214,49,1.0,202545.0
15215,58,1.0,184135.0
15216,42,1.0,199759.0
15217,34,1.0,73197.0
15218,61,1.0,189218.0
15219,27,1.0,168040.0
15220,69,1.0,230810.0
15221,43,1.0,166434.0
15222,64,1.0,36981.0
15223,25,1.0,139334.0
15224,47,1.0,163628.0
15225,43,1.0,230870.0
15226,39,1.0,77585.0
15227,48,1.0,96679.0
15228,56,1.0,207629.0
15229,71,1.0,156347.0
15230,64,1.0,116948.0
15231,32,1.0,183324.0
15232,73,1.0,17179.0
15233,47,1.0,102715.0
15234,45,1.0,109580.0
15235,20,1.0,30405.0
15236,56,1.0,241564.0
15237,68,1.0,244832.0
15238,36,1.0,153671.0
15239,67,1.0,90192.0
15240,24,1.0,165904.0
15241,73,1.0,232489.0
15242,33,1.0,219679.0
15243,46,1.0,87486.0
15244,20,1.0,180777.0
15245,69,1.0,46952.0
15246,48,1.0,171514.0
15247,73,1.0,66729.0
15248,40,1.0,204609.0
15249,23,1.0,177367.0
15250,57,1.0,12689.0
15251,28,1.0,144783.0
15252,53,1.0,118621.0
15253,21,1.0,235272.0
15254,29,1.0,141619.0
15255,55,1.0,36870.0
15256,57,1.0,200436.0
15257,28,1.0,220708.0
15258,30,1.0,143061.0
15259,67,1.0,220111.0
15260,20,1.0,84657.0
15261,32,1.0,80093.0
15262,73,1.0,222461.0
15263,50,1.0,110192.0
15264,21,1.0,248607.0
15265,69,1.0,234497.0
15266,38,1.0,138814.0
15267,59,1.0,198259.0
15268,55,1.0,201934.0
15269,40,1.0,95499.0
15270,40,1.0,120753.0
15271,50,1.0,226750.0
15272,40,1.0,131949.0
15273,29,1.0,82228.0
15274,59,1.0,40692.0
15275,57,1.0,112357.0
15276,53,1.0,117955.0
15277,60,1.0,128447.0
15278,48,1.0,190961.0
15279,71,1.0,244661.0
15280,68,1.0,103452.0
15281,73,1.0,204385.0
15282,25,1.0,161188.0
15283,25,1.0,213956.0
15284,45,1.0,112152.0
15285,58,1.0,121535.0
15286,33,1.0,82462.0
15287,26,1.0,178071.0
15288,22,1.0,77165.0
15289,50,1.0,108229.0
15290,73,1.0,133791.0
15291,45,1.0,207075.0
15292,60,1.0,165678.0
15293,22,1.0,138847.0
15294,31,1.0,28493.0
15295,57,1.0,26429.0
15296,42,1.0,95899.0
15297,21,1.0,15816.0
15298,32,1.0,64014.0
15299,63,1.0,238211.0
15300,57,1.0,61946.0
15301,64,1.0,201859.0
15302,39,1.0,168155.0
15303,71,1.0,40117.0
15304,70,1.0,58969.0
15305,40,1.0,17198.0
15306,31,1.0,17252.0
15307,72,1.0,222970.0
15308,39,1.0,245120.0
15309,47,1.0,232940.0
15310,71,1.0,95168.0
15311,34,1.0,27687.0
15312,68,1.0,193385.0
15313,28,1.0,78408.0
15314,36,1.0,56695.0
15315,41,1.0,120231.0
15316,46,1.0,29371.0
15317,33,1.0,15919.0
15318,68,1.0,130978.0
15319,56,1.0,160949.0
15320,56,1.0,156429.0
15321,60,1.0,16057.0
15322,55,1.0,30881.0
15323,55,1.0,54569.0
15324,56,1.0,90141.0
15325,59,1.0,184850.0
15326,70,1.0,16046.0
15327,30,1.0,54975.0
15328,48,1.0,188593.0
15329,30,1.0,103347.0
15330,29,1.0,119086.0
15331,72,1.0,34755.0
15332,45,1.0,81301.0
15333,58,1.0,91491.0
15334,60,1.0,239882.0
15335,21,1.0,143385.0
15336,47,1.0,41914.0
15337,29,1.0,189707.0
15338,37,1.0,232929.0
15339,30,1.0,18638.0
15340,56,1.0,135448.0
15341,27,1.0,107059.0
15342,44,1.0,159184.0
15343,36,1.0,35751.0
15344,72,1.0,46402.0
15345,63,1.0,142730.0
15346,39,1.0,126906.0
15347,36,1.0,177667.0
15348,59,1.0,182544.0
15349,54,1.0,207406.0
15350,50,1.0,190120.0
15351,23,1.0,237059.0
15352,24,1.0,153589.0
15353,54,1.0,195179.0
15354,45,1.0,229394.0
15355,65,1.0,124421.0
15356,21,1.0,38444.0
15357,30,1.0,211352.0
15358,63,1.0,38378.0
15359,73,1.0,90100.0
15360,60,1.0,198105.0
15361,20,1.0,60446.0
15362,22,1.0,61170.0
15363,68,1.0,208677.0
15364,47,1.0,91681.0
15365,47,1.0,132347.0
15366,72,1.0,72881.0
15367,33,1.0,97630.0
15368,35,1.0,197811.0
15369,57,1.0,216763.0
15370,69,1.0,122636.0
15371,40,1.0,130180.0
15372,28,1.0,173512.0
15373,23,1.0,77989.0
15374,20,1.0,191614.0
15375,40,1.0,236982.0
15376,49,1.0,51127.0
15377,46,1.0,98039.0
15378,33,1.0,41832.0
15379,57,1.0,36349.0
15380,68,1.0,151454.0
15381,32,1.0,77113.0
15382,57,1.0,72667.0
15383,49,1.0,104656.0
15384,57,1.0,175868.0
15385,20,1.0,80704.0
15386,57,1.0,137400.0
15387,61,1.0,203599.0
15388,57,1.0,27138.0
15389,66,1.0,53730.0
15390,61,1.0,136764.0
15391,74,1.0,75832.0
15392,56,1.0,235778.0
15393,44,1.0,26969.0
15394,65,1.0,88956.0
15395,58,1.0,11278.0
15396,50,1.0,11313.0
15397,51,1.0,26275.0
15398,39,1.0,108210.0
15399,53,1.0,90056.0
15400,45,1.0,111556.0
15401,27,1.0,97782.0
15402,44,1.0,28008.0
15403,72,1.0,155429.0
15404,38,1.0,88788.0
15405,57,1.0,138660.0
15406,42,1.0,202275.0
15407,35,1.0,228554.0
15408,41,1.0,219522.0
15409,72,1.0,97881.0
15410,26,1.0,52354.0
15411,56,1.0,144263.0
15412,65,1.0,219290.0
15413,30,1.0,203374.0
15414,61,1.0,119581.0
15415,55,1.0,195989.0
15416,38,1.0,54516.0
15417,29,1.0,16118.0
15418,71,1.0,229228.0
15419,30,1.0,237869.0
15420,72,1.0,184315.0
15421,55,1.0,90968.0
15422,67,1.0,30134.0
15423,36,1.0,18355.0
15424,21,1.0,15832.0
15425,56,1.0,80427.0
15426,40,1.0,74681.0
15427,50,1.0,71955.0
15428,45,1.0,222548.0
15429,37,1.0,51627.0
15430,59,1.0,38331.0
15431,47,1.0,107106.0
15432,54,1.0,197118.0
15433,56,1.0,123374.0
15434,57,1.0,169799.0
15435,38,1.0,166584.0
15436,62,1.0,46664.0
15437,32,1.0,187849.0
15438,72,1.0,38927.0
15439,64,1.0,181068.0
15440,50,1.0,231620.0
15441,29,1.0,37789.0
15442,69,1.0,40346.0
15443,50,1.0,247147.0
15444,64,1.0,243150.0
15445,21,1.0,126842.0
15446,38,1.0,46084.0
15447,36,1.0,163191.0
15448,64,1.0,136408.0
15449,45,1.0,103335.0
15450,26,1.0,185435.0
15451,53,1.0,67347.0
15452,28,1.0,196747.0
15453,44,1.0,165925.0
15454,74,1.0,37918.0
15455,43,1.0,112534.0
15456,43,1.0,134307.0
15457,22,1.0,124799.0
15458,45,1.0,122425.0
15459,72,1.0,199814.0
15460,72,1.0,139822.0
15461,72,1.0,63853.0
15462,39,1.0,150668.0
15463,23,1.0,80028.0
15464,33,1.0,56874.0
15465,31,1.0,248723.0
15466,24,1.0,161902.0
15467,59,1.0,89422.0
15468,48,1.0,75108.0
15469,59,1.0,109422.0
