mp_num,init_age,initial_pols_if,sum_assured
2328,57,1.0,130695.0
2329,70,1.0,229933.0
2330,50,1.0,142030.0
2331,24,1.0,194516.0
2332,21,1.0,80462.0
2333,38,1.0,199699.0
2334,60,1.0,73437.0
2335,28,1.0,14692.0
2336,66,1.0,48575.0
2337,33,1.0,15197.0
2338,47,1.0,237295.0
2339,31,1.0,249994.0
2340,45,1.0,192935.0
2341,44,1.0,35951.0
2342,20,1.0,225747.0
2343,51,1.0,188506.0
2344,63,1.0,89739.0
2345,71,1.0,130547.0
2346,38,1.0,168822.0
2347,68,1.0,15772.0
2348,68,1.0,130370.0
2349,74,1.0,185775.0
2350,40,1.0,55174.0
2351,66,1.0,116510.0
2352,51,1.0,137807.0
2353,23,1.0,186536.0
2354,34,1.0,241469.0
2355,56,1.0,213586.0
2356,28,1.0,159164.0
2357,43,1.0,150074.0
2358,62,1.0,154765.0
2359,28,1.0,140843.0
2360,47,1.0,24247.0
2361,31,1.0,177591.0
2362,49,1.0,181921.0
2363,33,1.0,132995.0
2364,73,1.0,218893.0
2365,24,1.0,171385.0
2366,72,1.0,97040.0
2367,63,1.0,14727.0
2368,67,1.0,24199.0
2369,66,1.0,94432.0
2370,30,1.0,120905.0
2371,71,1.0,50049.0
2372,52,1.0,55439.0
2373,72,1.0,65251.0
2374,68,1.0,197323.0
2375,51,1.0,195109.0
2376,40,1.0,101905.0
2377,26,1.0,51367.0
2378,25,1.0,36618.0
2379,41,1.0,30911.0
2380,64,1.0,103907.0
2381,47,1.0,20930.0
2382,46,1.0,90072.0
2383,33,1.0,240768.0
2384,51,1.0,131801.0
2385,55,1.0,207435.0
2386,74,1.0,41024.0
2387,60,1.0,74339.0
2388,53,1.0,237171.0
2389,70,1.0,102052.0
2390,43,1.0,165617.0
2391,71,1.0,244270.0
2392,40,1.0,142189.0
2393,27,1.0,83283.0
2394,42,1.0,137668.0
2395,27,1.0,23113.0
2396,26,1.0,36969.0
2397,68,1.0,11721.0
2398,63,1.0,222210.0
2399,32,1.0,171107.0
2400,66,1.0,81599.0
2401,23,1.0,63079.0
2402,35,1.0,173938.0
2403,58,1.0,230688.0
2404,36,1.0,81793.0
2405,60,1.0,87174.0
2406,68,1.0,215018.0
2407,23,1.0,224410.0
2408,21,1.0,229369.0
2409,71,1.0,80357.0
2410,48,1.0,38875.0
2411,47,1.0,115599.0
2412,45,1.0,80984.0
2413,43,1.0,222128.0
2414,57,1.0,18792.0
2415,51,1.0,162131.0
2416,28,1.0,227484.0
2417,54,1.0,244401.0
2418,56,1.0,166031.0
2419,26,1.0,237982.0
2420,40,1.0,28158.0
2421,63,1.0,96227.0
2422,54,1.0,12092.0
2423,27,1.0,245484.0
2424,22,1.0,226654.0
2425,51,1.0,16733.0
2426,45,1.0,14352.0
2427,72,1.0,98073.0
2428,48,1.0,72049.0
2429,71,1.0,213264.0
2430,31,1.0,48516.0
2431,44,1.0,199756.0
2432,27,1.0,143070.0
2433,51,1.0,100574.0
2434,30,1.0,44973.0
2435,47,1.0,249446.0
2436,38,1.0,158317.0
2437,30,1.0,115452.0
2438,25,1.0,99071.0
2439,48,1.0,227375.0
2440,72,1.0,207086.0
2441,30,1.0,204685.0
2442,42,1.0,157888.0
2443,32,1.0,223110.0
2444,64,1.0,81827.0
2445,42,1.0,178889.0
2446,73,1.0,107067.0
2447,33,1.0,154000.0
2448,24,1.0,249557.0
2449,52,1.0,246286.0
2450,55,1.0,133029.0
2451,74,1.0,147727.0
2452,67,1.0,225357.0
2453,68,1.0,246553.0
2454,54,1.0,196866.0
2455,39,1.0,25644.0
2456,43,1.0,87434.0
2457,27,1.0,225175.0
2458,43,1.0,194405.0
2459,40,1.0,188136.0
2460,21,1.0,170302.0
2461,31,1.0,109663.0
2462,49,1.0,106778.0
2463,40,1.0,204144.0
2464,74,1.0,80507.0
2465,46,1.0,174360.0
2466,72,1.0,184290.0
2467,56,1.0,212693.0
2468,22,1.0,86773.0
2469,31,1.0,188053.0
2470,58,1.0,35558.0
2471,49,1.0,43135.0
2472,36,1.0,110161.0
2473,48,1.0,23254.0
2474,69,1.0,237448.0
2475,41,1.0,226455.0
2476,22,1.0,21744.0
2477,37,1.0,211195.0
2478,71,1.0,132130.0
2479,61,1.0,178471.0
2480,66,1.0,222863.0
2481,70,1.0,148474.0
2482,26,1.0,37919.0
2483,35,1.0,10619.0
2484,23,1.0,129261.0
2485,20,1.0,237816.0
2486,65,1.0,147429.0
2487,71,1.0,99505.0
2488,28,1.0,17421.0
2489,59,1.0,229595.0
2490,49,1.0,88518.0
2491,23,1.0,179147.0
2492,70,1.0,176617.0
2493,67,1.0,70932.0
2494,51,1.0,25307.0
2495,58,1.0,102400.0
2496,41,1.0,86111.0
2497,63,1.0,178062.0
2498,44,1.0,206748.0
2499,74,1.0,63387.0
2500,23,1.0,136775.0
2501,29,1.0,19746.0
2502,73,1.0,61421.0
2503,35,1.0,192823.0
2504,37,1.0,200416.0
2505,63,1.0,196337.0
2506,30,1.0,44173.0
2507,48,1.0,142248.0
2508,35,1.0,111450.0
2509,30,1.0,247957.0
2510,73,1.0,166977.0
2511,30,1.0,234449.0
2512,25,1.0,44884.0
2513,57,1.0,118210.0
2514,67,1.0,195186.0
2515,27,1.0,98286.0
2516,58,1.0,161802.0
2517,49,1.0,132809.0
2518,65,1.0,248063.0
2519,26,1.0,51729.0
2520,73,1.0,234484.0
2521,54,1.0,106377.0
2522,66,1.0,122318.0
2523,39,1.0,136864.0
2524,71,1.0,73688.0
2525,54,1.0,241278.0
2526,26,1.0,228757.0
2527,70,1.0,243497.0
2528,63,1.0,249261.0
2529,36,1.0,170752.0
2530,50,1.0,118405.0
2531,41,1.0,214176.0
2532,49,1.0,15713.0
2533,73,1.0,210257.0
2534,69,1.0,129349.0
2535,31,1.0,171573.0
2536,73,1.0,99771.0
2537,44,1.0,98470.0
2538,58,1.0,17612.0
2539,62,1.0,111709.0
2540,46,1.0,108005.0
2541,45,1.0,63950.0
2542,45,1.0,69358.0
2543,67,1.0,150193.0
2544,41,1.0,86265.0
2545,35,1.0,209260.0
2546,39,1.0,36732.0
2547,30,1.0,148635.0
2548,41,1.0,48411.0
2549,26,1.0,136778.0
2550,24,1.0,142611.0
2551,59,1.0,164151.0
2552,24,1.0,112582.0
2553,51,1.0,132274.0
2554,62,1.0,53429.0
2555,59,1.0,121124.0
2556,44,1.0,99527.0
2557,30,1.0,169871.0
2558,71,1.0,114357.0
2559,65,1.0,197042.0
2560,53,1.0,112238.0
2561,24,1.0,66585.0
2562,21,1.0,75685.0
2563,37,1.0,20868.0
2564,28,1.0,139581.0
2565,67,1.0,209411.0
2566,31,1.0,194587.0
2567,35,1.0,115069.0
2568,73,1.0,57069.0
2569,65,1.0,217236.0
2570,32,1.0,23627.0
2571,41,1.0,105813.0
2572,48,1.0,215588.0
2573,56,1.0,104362.0
2574,71,1.0,38290.0
2575,67,1.0,73828.0
2576,73,1.0,154007.0
2577,22,1.0,46489.0
2578,32,1.0,167184.0
2579,50,1.0,115159.0
2580,22,1.0,90253.0
2581,39,1.0,67822.0
2582,28,1.0,207599.0
2583,71,1.0,105202.0
2584,23,1.0,187235.0
2585,28,1.0,115685.0
2586,30,1.0,32048.0
2587,28,1.0,115721.0
2588,51,1.0,131845.0
2589,40,1.0,119882.0
2590,70,1.0,205898.0
2591,34,1.0,228604.0
2592,49,1.0,198827.0
2593,56,1.0,149868.0
2594,54,1.0,139948.0
2595,63,1.0,164708.0
2596,31,1.0,79079.0
2597,47,1.0,204843.0
2598,64,1.0,215644.0
2599,67,1.0,74132.0
2600,53,1.0,226676.0
2601,55,1.0,213696.0
2602,67,1.0,111877.0
2603,54,1.0,228160.0
2604,72,1.0,38905.0
2605,27,1.0,16717.0
2606,39,1.0,93488.0
2607,26,1.0,145705.0
2608,24,1.0,94346.0
2609,45,1.0,236096.0
2610,32,1.0,71130.0
2611,42,1.0,77491.0
2612,44,1.0,162359.0
2613,54,1.0,10927.0
2614,72,1.0,184614.0
2615,66,1.0,100593.0
2616,40,1.0,244659.0
2617,37,1.0,175940.0
2618,62,1.0,22532.0
2619,26,1.0,32231.0
2620,49,1.0,31160.0
2621,43,1.0,238629.0
2622,30,1.0,174172.0
2623,53,1.0,112625.0
2624,37,1.0,58116.0
2625,30,1.0,219674.0
2626,55,1.0,58373.0
2627,29,1.0,179603.0
2628,57,1.0,193198.0
2629,28,1.0,80717.0
2630,43,1.0,131180.0
2631,64,1.0,63517.0
2632,32,1.0,100943.0
2633,62,1.0,241632.0
2634,59,1.0,176353.0
2635,69,1.0,213187.0
2636,29,1.0,139744.0
2637,59,1.0,67370.0
2638,71,1.0,181091.0
2639,61,1.0,130136.0
2640,30,1.0,52444.0
2641,65,1.0,108983.0
2642,25,1.0,162362.0
2643,52,1.0,186480.0
2644,47,1.0,68373.0
2645,49,1.0,220239.0
2646,48,1.0,101092.0
2647,21,1.0,75073.0
2648,47,1.0,56829.0
2649,71,1.0,203001.0
2650,44,1.0,94999.0
2651,35,1.0,126016.0
2652,74,1.0,63477.0
2653,25,1.0,174662.0
2654,46,1.0,197448.0
2655,48,1.0,91462.0
2656,46,1.0,236819.0
2657,70,1.0,17347.0
2658,43,1.0,41906.0
2659,73,1.0,151309.0
2660,23,1.0,178338.0
2661,60,1.0,70164.0
2662,52,1.0,142977.0
2663,33,1.0,86413.0
2664,32,1.0,142981.0
2665,59,1.0,168239.0
2666,55,1.0,243474.0
2667,53,1.0,119367.0
2668,22,1.0,165572.0
2669,52,1.0,148729.0
2670,73,1.0,86213.0
2671,20,1.0,70735.0
2672,45,1.0,247089.0
2673,47,1.0,59645.0
2674,69,1.0,199666.0
2675,35,1.0,45181.0
2676,46,1.0,203044.0
2677,59,1.0,54575.0
2678,23,1.0,242118.0
2679,64,1.0,174637.0
2680,65,1.0,31628.0
2681,59,1.0,176363.0
2682,55,1.0,154869.0
2683,61,1.0,91011.0
2684,62,1.0,72577.0
2685,69,1.0,182503.0
2686,43,1.0,187927.0
2687,45,1.0,88529.0
2688,55,1.0,220295.0
2689,30,1.0,74519.0
2690,67,1.0,26767.0
2691,62,1.0,153968.0
2692,54,1.0,35697.0
2693,36,1.0,76399.0
2694,39,1.0,131725.0
2695,43,1.0,78726.0
2696,56,1.0,61599.0
2697,62,1.0,178764.0
2698,56,1.0,141280.0
2699,71,1.0,211543.0
2700,72,1.0,149498.0
2701,58,1.0,126027.0
2702,40,1.0,72702.0
2703,52,1.0,200096.0
2704,43,1.0,57249.0
2705,54,1.0,68135.0
2706,64,1.0,211981.0
2707,40,1.0,187886.0
2708,47,1.0,157090.0
2709,22,1.0,19341.0
2710,60,1.0,40542.0
2711,46,1.0,129990.0
2712,45,1.0,189121.0
2713,49,1.0,121384.0
2714,31,1.0,14150.0
2715,52,1.0,54225.0
2716,60,1.0,151304.0
2717,39,1.0,176612.0
2718,27,1.0,18023.0
2719,41,1.0,20400.0
2720,30,1.0,72714.0
2721,40,1.0,30040.0
2722,54,1.0,140067.0
2723,26,1.0,39688.0
2724,61,1.0,165573.0
2725,32,1.0,196534.0
2726,69,1.0,242924.0
2727,60,1.0,237618.0
2728,34,1.0,75608.0
2729,50,1.0,17058.0
2730,26,1.0,89059.0
2731,25,1.0,180035.0
2732,72,1.0,24352.0
2733,64,1.0,96331.0
2734,28,1.0,81528.0
2735,35,1.0,62643.0
2736,30,1.0,179471.0
2737,41,1.0,168183.0
2738,36,1.0,138519.0
2739,38,1.0,228586.0
2740,49,1.0,34753.0
2741,30,1.0,45925.0
2742,68,1.0,102028.0
2743,60,1.0,167412.0
2744,61,1.0,150179.0
2745,29,1.0,27770.0
2746,58,1.0,240022.0
2747,65,1.0,83216.0
2748,29,1.0,96153.0
2749,61,1.0,159671.0
2750,39,1.0,236840.0
2751,63,1.0,169045.0
2752,46,1.0,239146.0
2753,64,1.0,55022.0
2754,28,1.0,158514.0
2755,41,1.0,208931.0
2756,35,1.0,132166.0
2757,33,1.0,96922.0
2758,36,1.0,246342.0
2759,41,1.0,43837.0
2760,27,1.0,108623.0
2761,58,1.0,219610.0
2762,50,1.0,226115.0
2763,65,1.0,245292.0
2764,58,1.0,222363.0
2765,28,1.0,22230.0
2766,23,1.0,233144.0
2767,43,1.0,112760.0
2768,46,1.0,166389.0
2769,33,1.0,104626.0
2770,63,1.0,205280.0
2771,51,1.0,148221.0
2772,61,1.0,212931.0
2773,25,1.0,56505.0
2774,64,1.0,54396.0
2775,31,1.0,115690.0
2776,44,1.0,11140.0
2777,44,1.0,176285.0
2778,65,1.0,81053.0
2779,35,1.0,143752.0
2780,33,1.0,26801.0
2781,38,1.0,50955.0
2782,39,1.0,159486.0
2783,29,1.0,83359.0
2784,29,1.0,61533.0
2785,32,1.0,64923.0
2786,45,1.0,61557.0
2787,38,1.0,159484.0
2788,41,1.0,50246.0
2789,59,1.0,97050.0
2790,33,1.0,175093.0
2791,70,1.0,133281.0
2792,61,1.0,153347.0
2793,29,1.0,70218.0
2794,37,1.0,233852.0
2795,30,1.0,109331.0
2796,35,1.0,78871.0
2797,40,1.0,227038.0
2798,27,1.0,167270.0
2799,20,1.0,157347.0
2800,44,1.0,222816.0
2801,58,1.0,24050.0
2802,36,1.0,211043.0
2803,67,1.0,172687.0
2804,40,1.0,96398.0
2805,69,1.0,71524.0
2806,32,1.0,35153.0
2807,49,1.0,235858.0
2808,61,1.0,44059.0
2809,23,1.0,72265.0
2810,71,1.0,175866.0
2811,40,1.0,180437.0
2812,47,1.0,48584.0
2813,54,1.0,205391.0
2814,55,1.0,132469.0
2815,21,1.0,213630.0
2816,67,1.0,30948.0
2817,54,1.0,20279.0
2818,74,1.0,162878.0
2819,45,1.0,46006.0
2820,53,1.0,135988.0
2821,44,1.0,13386.0
2822,68,1.0,197183.0
2823,65,1.0,225887.0
2824,69,1.0,211332.0
2825,47,1.0,240005.0
2826,63,1.0,226743.0
2827,39,1.0,116564.0
2828,45,1.0,105604.0
2829,61,1.0,225084.0
2830,24,1.0,232465.0
2831,59,1.0,243481.0
2832,20,1.0,194396.0
2833,51,1.0,58477.0
2834,46,1.0,236789.0
2835,45,1.0,237314.0
2836,47,1.0,169872.0
2837,47,1.0,215747.0
2838,42,1.0,144682.0
2839,44,1.0,236590.0
2840,51,1.0,32545.0
2841,61,1.0,217351.0
2842,50,1.0,23321.0
2843,55,1.0,91386.0
2844,66,1.0,42478.0
2845,74,1.0,124992.0
2846,25,1.0,65739.0
2847,59,1.0,238497.0
2848,32,1.0,144237.0
2849,30,1.0,225455.0
2850,63,1.0,76734.0
2851,23,1.0,16235.0
2852,66,1.0,196157.0
2853,62,1.0,178571.0
2854,74,1.0,140918.0
2855,56,1.0,205682.0
2856,68,1.0,211620.0
2857,26,1.0,151097.0
2858,68,1.0,241823.0
2859,28,1.0,182731.0
2860,37,1.0,172450.0
2861,27,1.0,96741.0
2862,42,1.0,10542.0
2863,61,1.0,67826.0
2864,34,1.0,193341.0
2865,65,1.0,180369.0
2866,53,1.0,89445.0
2867,54,1.0,160140.0
2868,71,1.0,56869.0
2869,43,1.0,73271.0
2870,38,1.0,237378.0
2871,74,1.0,109163.0
2872,50,1.0,68797.0
2873,53,1.0,126906.0
2874,36,1.0,102884.0
2875,31,1.0,185087.0
2876,29,1.0,240908.0
2877,32,1.0,152017.0
2878,30,1.0,151875.0
2879,61,1.0,97560.0
2880,23,1.0,145511.0
2881,54,1.0,86639.0
2882,72,1.0,10262.0
2883,62,1.0,217863.0
2884,42,1.0,113067.0
2885,23,1.0,128101.0
2886,65,1.0,30040.0
2887,20,1.0,210907.0
2888,57,1.0,50881.0
2889,56,1.0,108549.0
2890,30,1.0,211664.0
2891,60,1.0,119868.0
2892,29,1.0,233477.0
2893,32,1.0,60235.0
2894,64,1.0,181656.0
2895,73,1.0,244720.0
2896,34,1.0,141907.0
2897,70,1.0,176124.0
2898,70,1.0,104374.0
2899,62,1.0,190321.0
2900,27,1.0,228130.0
2901,36,1.0,178733.0
2902,57,1.0,234623.0
2903,74,1.0,151277.0
2904,64,1.0,148513.0
2905,43,1.0,83111.0
2906,32,1.0,180311.0
2907,72,1.0,221669.0
2908,35,1.0,165116.0
2909,38,1.0,65929.0
2910,73,1.0,140586.0
2911,50,1.0,191425.0
2912,34,1.0,235447.0
2913,20,1.0,47583.0
2914,43,1.0,40599.0
2915,74,1.0,109106.0
2916,43,1.0,40147.0
2917,58,1.0,245303.0
2918,33,1.0,111833.0
2919,62,1.0,138067.0
2920,62,1.0,64501.0
2921,53,1.0,117790.0
2922,62,1.0,246327.0
2923,51,1.0,127285.0
2924,40,1.0,12118.0
2925,60,1.0,68207.0
2926,65,1.0,244829.0
2927,66,1.0,247376.0
2928,31,1.0,60518.0
2929,57,1.0,157663.0
2930,20,1.0,28458.0
2931,51,1.0,148586.0
2932,51,1.0,40221.0
2933,39,1.0,206479.0
2934,74,1.0,235498.0
2935,68,1.0,51517.0
2936,22,1.0,121051.0
2937,31,1.0,34490.0
2938,31,1.0,91394.0
2939,69,1.0,25623.0
2940,48,1.0,73491.0
2941,60,1.0,247654.0
2942,64,1.0,20705.0
2943,62,1.0,216152.0
2944,24,1.0,28589.0
2945,27,1.0,136959.0
2946,41,1.0,118509.0
2947,38,1.0,233573.0
2948,61,1.0,57772.0
2949,28,1.0,53124.0
2950,40,1.0,189691.0
2951,33,1.0,184173.0
2952,30,1.0,177804.0
2953,29,1.0,16271.0
2954,30,1.0,72390.0
2955,51,1.0,211575.0
2956,42,1.0,154206.0
2957,43,1.0,154527.0
2958,46,1.0,81020.0
2959,60,1.0,72442.0
2960,67,1.0,237173.0
2961,48,1.0,184661.0
2962,55,1.0,40448.0
2963,60,1.0,235050.0
2964,57,1.0,149769.0
2965,27,1.0,90007.0
2966,74,1.0,105313.0
2967,29,1.0,184097.0
2968,42,1.0,100305.0
2969,55,1.0,148899.0
2970,42,1.0,180520.0
2971,33,1.0,56890.0
2972,70,1.0,236618.0
2973,23,1.0,95481.0
2974,33,1.0,110650.0
2975,74,1.0,177643.0
2976,60,1.0,156108.0
2977,24,1.0,115629.0
2978,61,1.0,165938.0
2979,73,1.0,226679.0
2980,25,1.0,202068.0
2981,42,1.0,207822.0
2982,45,1.0,72018.0
2983,27,1.0,110657.0
2984,31,1.0,142917.0
2985,29,1.0,20606.0
2986,30,1.0,194750.0
2987,42,1.0,87631.0
2988,45,1.0,77823.0
2989,33,1.0,72230.0
2990,35,1.0,78011.0
2991,30,1.0,91124.0
2992,63,1.0,155158.0
2993,31,1.0,150056.0
2994,69,1.0,71371.0
2995,49,1.0,59542.0
2996,64,1.0,208326.0
2997,55,1.0,32254.0
2998,34,1.0,133077.0
2999,53,1.0,134935.0
3000,35,1.0,147793.0
3001,26,1.0,222556.0
3002,34,1.0,159739.0
3003,35,1.0,243672.0
3004,27,1.0,219125.0
3005,21,1.0,61538.0
3006,71,1.0,67884.0
3007,48,1.0,92746.0
3008,42,1.0,103963.0
3009,71,1.0,142719.0
3010,32,1.0,65803.0
3011,42,1.0,63363.0
3012,66,1.0,101534.0
3013,54,1.0,171286.0
3014,41,1.0,175150.0
3015,34,1.0,244268.0
3016,21,1.0,58580.0
3017,24,1.0,104286.0
3018,28,1.0,241523.0
3019,63,1.0,175602.0
3020,55,1.0,152147.0
3021,43,1.0,139515.0
3022,63,1.0,28122.0
3023,28,1.0,224410.0
3024,31,1.0,160121.0
3025,41,1.0,147200.0
3026,70,1.0,139480.0
3027,53,1.0,104059.0
3028,66,1.0,71120.0
3029,33,1.0,191277.0
3030,66,1.0,132296.0
3031,23,1.0,18145.0
3032,32,1.0,105783.0
3033,48,1.0,232865.0
3034,22,1.0,99735.0
3035,67,1.0,109176.0
3036,67,1.0,159751.0
3037,49,1.0,202402.0
3038,36,1.0,170431.0
3039,25,1.0,214013.0
3040,54,1.0,37353.0
3041,49,1.0,231902.0
3042,61,1.0,226941.0
3043,53,1.0,134596.0
3044,27,1.0,159938.0
3045,26,1.0,61075.0
3046,62,1.0,117507.0
3047,28,1.0,58649.0
3048,71,1.0,15274.0
3049,25,1.0,245417.0
3050,60,1.0,72195.0
3051,73,1.0,152346.0
3052,44,1.0,82060.0
3053,23,1.0,98949.0
3054,68,1.0,105463.0
3055,30,1.0,90411.0
3056,49,1.0,162976.0
3057,74,1.0,240625.0
3058,60,1.0,112872.0
3059,22,1.0,243598.0
3060,65,1.0,170271.0
3061,28,1.0,155713.0
3062,61,1.0,66905.0
3063,54,1.0,25101.0
3064,35,1.0,214464.0
3065,43,1.0,147755.0
3066,26,1.0,109459.0
3067,74,1.0,204872.0
3068,33,1.0,84539.0
3069,36,1.0,198068.0
3070,47,1.0,88711.0
3071,56,1.0,231011.0
3072,47,1.0,74312.0
3073,47,1.0,43013.0
3074,52,1.0,177543.0
3075,67,1.0,49083.0
3076,41,1.0,237847.0
3077,65,1.0,167333.0
3078,63,1.0,65407.0
3079,72,1.0,60117.0
3080,70,1.0,231730.0
3081,63,1.0,155886.0
3082,33,1.0,224497.0
3083,62,1.0,36454.0
3084,60,1.0,232094.0
3085,35,1.0,134812.0
3086,57,1.0,170421.0
3087,33,1.0,99490.0
3088,48,1.0,24194.0
3089,63,1.0,239913.0
3090,30,1.0,248704.0
3091,38,1.0,97491.0
3092,63,1.0,236528.0
3093,44,1.0,50254.0
3094,72,1.0,47124.0
3095,20,1.0,27547.0
3096,59,1.0,103905.0
3097,64,1.0,22553.0
3098,70,1.0,104718.0
3099,28,1.0,43214.0
3100,74,1.0,185327.0
3101,41,1.0,210007.0
3102,39,1.0,175076.0
3103,39,1.0,58119.0
3104,55,1.0,194044.0
3105,56,1.0,69880.0
3106,46,1.0,192277.0
3107,23,1.0,146175.0
3108,74,1.0,98011.0
3109,32,1.0,30038.0
3110,25,1.0,208602.0
3111,52,1.0,235517.0
3112,42,1.0,169820.0
3113,53,1.0,241490.0
3114,68,1.0,234187.0
3115,25,1.0,56706.0
3116,35,1.0,185491.0
3117,48,1.0,93833.0
3118,63,1.0,127004.0
3119,53,1.0,47672.0
3120,41,1.0,243947.0
3121,53,1.0,184273.0
3122,73,1.0,74058.0
3123,46,1.0,99153.0
3124,68,1.0,111396.0
3125,62,1.0,189408.0
3126,36,1.0,232167.0
3127,33,1.0,87146.0
3128,62,1.0,123400.0
3129,31,1.0,152370.0
3130,38,1.0,104403.0
3131,32,1.0,131004.0
3132,53,1.0,35370.0
3133,36,1.0,50242.0
3134,56,1.0,106264.0
3135,71,1.0,229585.0
3136,65,1.0,93846.0
3137,72,1.0,69950.0
3138,21,1.0,188287.0
3139,45,1.0,237791.0
3140,32,1.0,120190.0
3141,70,1.0,12065.0
3142,59,1.0,175156.0
3143,37,1.0,109615.0
3144,50,1.0,171675.0
3145,53,1.0,76652.0
3146,47,1.0,10578.0
3147,46,1.0,92679.0
3148,23,1.0,179150.0
3149,44,1.0,104347.0
3150,39,1.0,62602.0
3151,65,1.0,121362.0
3152,67,1.0,190564.0
3153,61,1.0,38664.0
3154,21,1.0,176020.0
3155,66,1.0,170163.0
3156,41,1.0,98977.0
3157,42,1.0,242881.0
3158,71,1.0,224729.0
3159,67,1.0,85879.0
3160,22,1.0,17462.0
3161,39,1.0,83993.0
3162,61,1.0,59133.0
3163,49,1.0,141340.0
3164,34,1.0,230499.0
3165,48,1.0,218881.0
3166,67,1.0,83399.0
3167,32,1.0,112863.0
3168,61,1.0,18770.0
3169,60,1.0,140599.0
3170,68,1.0,25208.0
3171,36,1.0,235265.0
3172,31,1.0,218064.0
3173,50,1.0,61405.0
3174,49,1.0,177848.0
3175,42,1.0,146325.0
3176,62,1.0,202326.0
3177,63,1.0,124157.0
3178,33,1.0,56025.0
3179,63,1.0,163562.0
3180,32,1.0,29267.0
3181,42,1.0,150301.0
3182,21,1.0,61049.0
3183,38,1.0,174385.0
3184,72,1.0,208730.0
3185,44,1.0,36286.0
3186,59,1.0,106064.0
3187,25,1.0,186045.0
3188,54,1.0,49289.0
3189,40,1.0,145966.0
3190,60,1.0,171241.0
3191,71,1.0,95150.0
3192,49,1.0,209676.0
3193,25,1.0,132558.0
3194,46,1.0,160479.0
3195,26,1.0,43809.0
3196,44,1.0,15558.0
3197,23,1.0,22180.0
3198,55,1.0,226941.0
3199,37,1.0,221834.0
3200,31,1.0,203822.0
3201,20,1.0,57907.0
3202,68,1.0,136110.0
3203,66,1.0,201068.0
3204,64,1.0,171921.0
3205,23,1.0,37725.0
3206,39,1.0,224930.0
3207,73,1.0,48564.0
3208,51,1.0,51231.0
3209,27,1.0,226242.0
3210,27,1.0,126308.0
3211,34,1.0,99494.0
3212,73,1.0,142878.0
3213,29,1.0,245535.0
3214,69,1.0,38711.0
3215,57,1.0,191668.0
3216,70,1.0,90238.0
3217,65,1.0,38092.0
3218,38,1.0,111264.0
3219,65,1.0,141701.0
3220,29,1.0,59431.0
3221,36,1.0,107265.0
3222,31,1.0,162562.0
3223,27,1.0,148348.0
3224,24,1.0,183559.0
3225,30,1.0,210737.0
3226,26,1.0,108194.0
3227,40,1.0,111512.0
3228,23,1.0,129206.0
3229,23,1.0,145925.0
3230,74,1.0,35997.0
3231,24,1.0,85032.0
3232,24,1.0,51254.0
3233,21,1.0,102605.0
3234,27,1.0,243605.0
3235,49,1.0,149855.0
3236,65,1.0,113052.0
3237,60,1.0,145825.0
3238,51,1.0,170578.0
3239,24,1.0,114389.0
3240,62,1.0,117450.0
3241,22,1.0,178336.0
3242,54,1.0,24607.0
3243,42,1.0,139619.0
3244,68,1.0,141359.0
3245,36,1.0,191621.0
3246,55,1.0,245835.0
3247,44,1.0,200981.0
3248,48,1.0,130909.0
3249,71,1.0,50669.0
3250,59,1.0,151183.0
3251,42,1.0,210232.0
3252,44,1.0,233779.0
3253,58,1.0,208074.0
3254,39,1.0,55352.0
3255,29,1.0,181018.0
3256,45,1.0,221237.0
3257,23,1.0,173444.0
3258,29,1.0,174580.0
3259,43,1.0,130039.0
3260,63,1.0,162874.0
3261,62,1.0,80651.0
3262,34,1.0,31314.0
3263,43,1.0,208652.0
3264,28,1.0,236355.0
3265,61,1.0,215637.0
3266,33,1.0,90139.0
3267,63,1.0,32447.0
3268,66,1.0,77233.0
3269,57,1.0,212280.0
3270,38,1.0,167395.0
3271,72,1.0,242007.0
3272,57,1.0,92243.0
3273,55,1.0,142353.0
3274,67,1.0,199609.0
3275,68,1.0,66158.0
3276,24,1.0,241382.0
3277,68,1.0,152175.0
3278,62,1.0,11895.0
3279,31,1.0,16037.0
3280,36,1.0,221732.0
3281,61,1.0,164868.0
3282,31,1.0,193137.0
3283,44,1.0,198164.0
3284,57,1.0,110910.0
3285,55,1.0,201667.0
3286,70,1.0,235008.0
3287,26,1.0,51321.0
3288,36,1.0,193393.0
3289,74,1.0,83870.0
3290,51,1.0,87158.0
3291,33,1.0,109061.0
3292,35,1.0,217293.0
3293,38,1.0,15293.0
3294,50,1.0,114142.0
3295,35,1.0,173211.0
3296,54,1.0,36500.0
3297,44,1.0,200141.0
3298,53,1.0,236057.0
3299,28,1.0,31824.0
3300,54,1.0,46708.0
3301,70,1.0,243783.0
3302,27,1.0,57485.0
3303,38,1.0,28946.0
3304,58,1.0,238526.0
3305,53,1.0,224229.0
3306,57,1.0,167374.0
3307,50,1.0,142343.0
3308,57,1.0,230616.0
3309,53,1.0,167325.0
3310,24,1.0,168015.0
3311,61,1.0,212485.0
3312,44,1.0,166779.0
3313,22,1.0,130882.0
3314,42,1.0,103533.0
3315,43,1.0,130752.0
3316,24,1.0,135395.0
3317,74,1.0,96600.0
3318,32,1.0,117548.0
3319,38,1.0,202449.0
3320,44,1.0,109963.0
3321,65,1.0,16134.0
3322,60,1.0,77925.0
3323,62,1.0,65618.0
3324,33,1.0,200460.0
3325,66,1.0,117830.0
